model,panel,step,condition,suite,global_task_id,task_id,init_state_id,teacher_demo,video_ordinal,env_seed,policy_seed_root,success,steps
main,validation,1500,correct,libero_goal,23,3,27,16,27,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,28,48,28,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,29,23,29,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,30,21,30,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,31,38,31,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,32,22,32,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,33,39,33,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,34,42,34,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,35,18,35,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,36,6,36,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,37,49,37,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,38,33,38,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,39,37,39,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,40,24,40,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,41,7,41,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,42,40,42,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,43,1,43,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,44,20,44,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,45,45,45,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,46,10,46,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,47,47,47,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,48,43,48,7,7,0,300
main,validation,1500,correct,libero_goal,23,3,49,25,49,7,7,0,300
main,validation,1500,correct,libero_goal,26,6,0,45,0,7,7,1,97
main,validation,1500,correct,libero_goal,26,6,1,8,1,7,7,1,102
main,validation,1500,correct,libero_goal,26,6,2,22,2,7,7,1,97
main,validation,1500,correct,libero_goal,26,6,3,34,3,7,7,1,98
main,validation,1500,correct,libero_goal,26,6,4,49,4,7,7,1,95
main,validation,1500,correct,libero_goal,26,6,5,41,5,7,7,1,131
main,validation,1500,correct,libero_goal,26,6,6,9,6,7,7,1,113
main,validation,1500,correct,libero_goal,26,6,7,40,7,7,7,1,81
main,validation,1500,correct,libero_goal,26,6,8,29,8,7,7,1,98
main,validation,1500,correct,libero_goal,26,6,9,26,9,7,7,1,86
main,validation,1500,correct,libero_goal,26,6,10,7,10,7,7,1,106
main,validation,1500,correct,libero_goal,26,6,11,10,11,7,7,1,100
main,validation,1500,correct,libero_goal,26,6,12,44,12,7,7,1,99
main,validation,1500,correct,libero_goal,26,6,13,1,13,7,7,1,85
main,validation,1500,correct,libero_goal,26,6,14,35,14,7,7,1,95
main,validation,1500,correct,libero_goal,26,6,15,20,15,7,7,1,97
main,validation,1500,correct,libero_goal,26,6,16,2,16,7,7,1,89
main,validation,1500,correct,libero_goal,26,6,17,0,17,7,7,1,98
main,validation,1500,correct,libero_goal,26,6,18,23,18,7,7,1,97
main,validation,1500,correct,libero_goal,26,6,19,36,19,7,7,1,94
main,validation,1500,correct,libero_goal,26,6,20,43,20,7,7,1,105
main,validation,1500,correct,libero_goal,26,6,21,21,21,7,7,1,104
main,validation,1500,correct,libero_goal,26,6,22,31,22,7,7,1,99
main,validation,1500,correct,libero_goal,26,6,23,27,23,7,7,1,152
main,validation,1500,correct,libero_goal,26,6,24,47,24,7,7,1,95
main,validation,1500,correct,libero_goal,26,6,25,5,25,7,7,1,86
main,validation,1500,correct,libero_goal,26,6,26,11,26,7,7,1,112
main,validation,1500,correct,libero_goal,26,6,27,24,27,7,7,1,93
main,validation,1500,correct,libero_goal,26,6,28,38,28,7,7,1,95
main,validation,1500,correct,libero_goal,26,6,29,16,29,7,7,1,89
main,validation,1500,correct,libero_goal,26,6,30,39,30,7,7,1,97
main,validation,1500,correct,libero_goal,26,6,31,12,31,7,7,1,164
main,validation,1500,correct,libero_goal,26,6,32,42,32,7,7,1,102
main,validation,1500,correct,libero_goal,26,6,33,48,33,7,7,1,91
main,validation,1500,correct,libero_goal,26,6,34,32,34,7,7,1,84
main,validation,1500,correct,libero_goal,26,6,35,13,35,7,7,1,125
main,validation,1500,correct,libero_goal,26,6,36,4,36,7,7,1,102
main,validation,1500,correct,libero_goal,26,6,37,30,37,7,7,1,141
main,validation,1500,correct,libero_goal,26,6,38,3,38,7,7,1,87
main,validation,1500,correct,libero_goal,26,6,39,46,39,7,7,1,105
main,validation,1500,correct,libero_goal,26,6,40,14,40,7,7,0,300
main,validation,1500,correct,libero_goal,26,6,41,28,41,7,7,1,98
main,validation,1500,correct,libero_goal,26,6,42,19,42,7,7,1,88
main,validation,1500,correct,libero_goal,26,6,43,17,43,7,7,1,96
main,validation,1500,correct,libero_goal,26,6,44,33,44,7,7,1,97
main,validation,1500,correct,libero_goal,26,6,45,37,45,7,7,1,98
main,validation,1500,correct,libero_goal,26,6,46,15,46,7,7,1,107
main,validation,1500,correct,libero_goal,26,6,47,25,47,7,7,1,77
main,validation,1500,correct,libero_goal,26,6,48,6,48,7,7,0,300
main,validation,1500,correct,libero_goal,26,6,49,18,49,7,7,1,98
main,validation,1500,correct,libero_object,11,1,0,34,0,7,7,1,157
main,validation,1500,correct,libero_object,11,1,1,10,1,7,7,1,137
main,validation,1500,correct,libero_object,11,1,2,12,2,7,7,1,197
main,validation,1500,correct,libero_object,11,1,3,2,3,7,7,1,122
main,validation,1500,correct,libero_object,11,1,4,39,4,7,7,1,138
main,validation,1500,correct,libero_object,11,1,5,8,5,7,7,1,130
main,validation,1500,correct,libero_object,11,1,6,35,6,7,7,1,170
main,validation,1500,correct,libero_object,11,1,7,41,7,7,7,1,112
main,validation,1500,correct,libero_object,11,1,8,45,8,7,7,1,129
main,validation,1500,correct,libero_object,11,1,9,16,9,7,7,1,177
main,validation,1500,correct,libero_object,11,1,10,4,10,7,7,1,215
main,validation,1500,correct,libero_object,11,1,11,3,11,7,7,1,122
main,validation,1500,correct,libero_object,11,1,12,30,12,7,7,1,226
main,validation,1500,correct,libero_object,11,1,13,23,13,7,7,1,202
main,validation,1500,correct,libero_object,11,1,14,14,14,7,7,1,264
main,validation,1500,correct,libero_object,11,1,15,48,15,7,7,1,172
main,validation,1500,correct,libero_object,11,1,16,33,16,7,7,1,153
main,validation,1500,correct,libero_object,11,1,17,18,17,7,7,0,280
main,validation,1500,correct,libero_object,11,1,18,13,18,7,7,1,199
main,validation,1500,correct,libero_object,11,1,19,46,19,7,7,1,137
main,validation,1500,correct,libero_object,11,1,20,43,20,7,7,1,227
main,validation,1500,correct,libero_object,11,1,21,28,21,7,7,0,280
main,validation,1500,correct,libero_object,11,1,22,29,22,7,7,1,133
main,validation,1500,correct,libero_object,11,1,23,17,23,7,7,1,121
main,validation,1500,correct,libero_object,11,1,24,37,24,7,7,1,154
main,validation,1500,correct,libero_object,11,1,25,31,25,7,7,1,117
main,validation,1500,correct,libero_object,11,1,26,26,26,7,7,1,191
main,validation,1500,correct,libero_object,11,1,27,40,27,7,7,1,124
main,validation,1500,correct,libero_object,11,1,28,42,28,7,7,1,162
main,validation,1500,correct,libero_object,11,1,29,32,29,7,7,1,138
main,validation,1500,correct,libero_object,11,1,30,24,30,7,7,0,280
main,validation,1500,correct,libero_object,11,1,31,19,31,7,7,1,109
main,validation,1500,correct,libero_object,11,1,32,47,32,7,7,0,280
main,validation,1500,correct,libero_object,11,1,33,38,33,7,7,0,280
main,validation,1500,correct,libero_object,11,1,34,11,34,7,7,1,132
main,validation,1500,correct,libero_object,11,1,35,22,35,7,7,1,132
main,validation,1500,correct,libero_object,11,1,36,25,36,7,7,1,123
main,validation,1500,correct,libero_object,11,1,37,15,37,7,7,1,125
main,validation,1500,correct,libero_object,11,1,38,9,38,7,7,0,280
main,validation,1500,correct,libero_object,11,1,39,5,39,7,7,1,119
main,validation,1500,correct,libero_object,11,1,40,7,40,7,7,1,173
main,validation,1500,correct,libero_object,11,1,41,1,41,7,7,1,127
main,validation,1500,correct,libero_object,11,1,42,27,42,7,7,1,117
main,validation,1500,correct,libero_object,11,1,43,20,43,7,7,1,188
main,validation,1500,correct,libero_object,11,1,44,0,44,7,7,1,121
main,validation,1500,correct,libero_object,11,1,45,49,45,7,7,1,164
main,validation,1500,correct,libero_object,11,1,46,44,46,7,7,1,117
main,validation,1500,correct,libero_object,11,1,47,36,47,7,7,1,121
main,validation,1500,correct,libero_object,11,1,48,6,48,7,7,0,280
main,validation,1500,correct,libero_object,11,1,49,21,49,7,7,0,280
main,validation,1500,correct,libero_object,13,3,0,33,0,7,7,0,280
main,validation,1500,correct,libero_object,13,3,1,20,1,7,7,1,164
main,validation,1500,correct,libero_object,13,3,2,18,2,7,7,0,280
main,validation,1500,correct,libero_object,13,3,3,9,3,7,7,0,280
main,validation,1500,correct,libero_object,13,3,4,42,4,7,7,0,280
main,validation,1500,correct,libero_object,13,3,5,34,5,7,7,0,280
main,validation,1500,correct,libero_object,13,3,6,24,6,7,7,1,214
main,validation,1500,correct,libero_object,13,3,7,28,7,7,7,0,280
main,validation,1500,correct,libero_object,13,3,8,25,8,7,7,0,280
main,validation,1500,correct,libero_object,13,3,9,3,9,7,7,0,280
main,validation,1500,correct,libero_object,13,3,10,16,10,7,7,1,140
main,validation,1500,correct,libero_object,13,3,11,14,11,7,7,0,280
main,validation,1500,correct,libero_object,13,3,12,44,12,7,7,0,280
main,validation,1500,correct,libero_object,13,3,13,8,13,7,7,0,280
main,validation,1500,correct,libero_object,13,3,14,48,14,7,7,1,121
main,validation,1500,correct,libero_object,13,3,15,2,15,7,7,0,280
main,validation,1500,correct,libero_object,13,3,16,36,16,7,7,0,280
main,validation,1500,correct,libero_object,13,3,17,35,17,7,7,0,280
main,validation,1500,correct,libero_object,13,3,18,0,18,7,7,1,121
main,validation,1500,correct,libero_object,13,3,19,47,19,7,7,0,280
main,validation,1500,correct,libero_object,13,3,20,30,20,7,7,0,280
main,validation,1500,correct,libero_object,13,3,21,4,21,7,7,0,280
main,validation,1500,correct,libero_object,13,3,22,13,22,7,7,1,182
main,validation,1500,correct,libero_object,13,3,23,45,23,7,7,0,280
main,validation,1500,correct,libero_object,13,3,24,43,24,7,7,0,280
main,validation,1500,correct,libero_object,13,3,25,5,25,7,7,1,138
main,validation,1500,correct,libero_object,13,3,26,7,26,7,7,0,280
main,validation,1500,correct,libero_object,13,3,27,46,27,7,7,1,160
main,validation,1500,correct,libero_object,13,3,28,15,28,7,7,0,280
main,validation,1500,correct,libero_object,13,3,29,49,29,7,7,0,280
main,validation,1500,correct,libero_object,13,3,30,26,30,7,7,1,112
main,validation,1500,correct,libero_object,13,3,31,10,31,7,7,1,136
main,validation,1500,correct,libero_object,13,3,32,23,32,7,7,1,169
main,validation,1500,correct,libero_object,13,3,33,17,33,7,7,1,111
main,validation,1500,correct,libero_object,13,3,34,1,34,7,7,0,280
main,validation,1500,correct,libero_object,13,3,35,21,35,7,7,1,208
main,validation,1500,correct,libero_object,13,3,36,12,36,7,7,1,133
main,validation,1500,correct,libero_object,13,3,37,11,37,7,7,0,280
main,validation,1500,correct,libero_object,13,3,38,40,38,7,7,0,280
main,validation,1500,correct,libero_object,13,3,39,41,39,7,7,0,280
main,validation,1500,correct,libero_object,13,3,40,19,40,7,7,0,280
main,validation,1500,correct,libero_object,13,3,41,32,41,7,7,1,122
main,validation,1500,correct,libero_object,13,3,42,38,42,7,7,0,280
main,validation,1500,correct,libero_object,13,3,43,22,43,7,7,1,133
main,validation,1500,correct,libero_object,13,3,44,29,44,7,7,0,280
main,validation,1500,correct,libero_object,13,3,45,37,45,7,7,0,280
main,validation,1500,correct,libero_object,13,3,46,31,46,7,7,0,280
main,validation,1500,correct,libero_object,13,3,47,6,47,7,7,0,280
main,validation,1500,correct,libero_object,13,3,48,27,48,7,7,1,138
main,validation,1500,correct,libero_object,13,3,49,39,49,7,7,0,280
main,validation,1500,correct,libero_spatial,1,1,0,1,0,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,1,21,1,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,2,39,2,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,3,14,3,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,4,2,4,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,5,34,5,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,6,40,6,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,7,8,7,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,8,4,8,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,9,42,9,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,10,44,10,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,11,24,11,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,12,36,12,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,13,37,13,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,14,18,14,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,15,31,15,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,16,33,16,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,17,9,17,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,18,6,18,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,19,7,19,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,20,27,20,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,21,20,21,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,22,38,22,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,23,46,23,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,24,17,24,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,25,41,25,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,26,0,26,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,27,30,27,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,28,22,28,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,29,12,29,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,30,47,30,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,31,45,31,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,32,32,32,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,33,43,33,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,34,3,34,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,35,11,35,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,36,48,36,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,37,28,37,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,38,35,38,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,39,29,39,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,40,15,40,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,41,5,41,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,42,26,42,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,43,19,43,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,44,23,44,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,45,10,45,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,46,16,46,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,47,25,47,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,48,49,48,7,7,0,220
main,validation,1500,correct,libero_spatial,1,1,49,13,49,7,7,0,220
main,validation,1500,correct,libero_spatial,3,3,0,2,0,7,7,1,99
main,validation,1500,correct,libero_spatial,3,3,1,36,1,7,7,1,119
main,validation,1500,correct,libero_spatial,3,3,2,43,2,7,7,1,104
main,validation,1500,correct,libero_spatial,3,3,3,16,3,7,7,1,121
main,validation,1500,correct,libero_spatial,3,3,4,7,4,7,7,0,220
main,validation,1500,correct,libero_spatial,3,3,5,8,5,7,7,0,220
main,validation,1500,correct,libero_spatial,3,3,6,14,6,7,7,1,157
main,validation,1500,correct,libero_spatial,3,3,7,38,7,7,7,1,99
main,validation,1500,correct,libero_spatial,3,3,8,33,8,7,7,0,220
main,validation,1500,correct,libero_spatial,3,3,9,1,9,7,7,1,116
main,validation,1500,correct,libero_spatial,3,3,10,21,10,7,7,1,137
main,validation,1500,correct,libero_spatial,3,3,11,5,11,7,7,1,114
main,validation,1500,correct,libero_spatial,3,3,12,49,12,7,7,1,113
main,validation,1500,correct,libero_spatial,3,3,13,29,13,7,7,0,220
main,validation,1500,correct,libero_spatial,3,3,14,24,14,7,7,1,137
main,validation,1500,correct,libero_spatial,3,3,15,10,15,7,7,1,86
main,validation,1500,correct,libero_spatial,3,3,16,44,16,7,7,0,220
main,validation,1500,correct,libero_spatial,3,3,17,15,17,7,7,1,107
main,validation,1500,correct,libero_spatial,3,3,18,19,18,7,7,1,119
main,validation,1500,correct,libero_spatial,3,3,19,39,19,7,7,1,129
main,validation,1500,correct,libero_spatial,3,3,20,6,20,7,7,0,220
main,validation,1500,correct,libero_spatial,3,3,21,30,21,7,7,1,94
main,validation,1500,correct,libero_spatial,3,3,22,28,22,7,7,0,220
main,validation,1500,correct,libero_spatial,3,3,23,34,23,7,7,1,102
main,validation,1500,correct,libero_spatial,3,3,24,3,24,7,7,1,114
main,validation,1500,correct,libero_spatial,3,3,25,45,25,7,7,0,220
main,validation,1500,correct,libero_spatial,3,3,26,32,26,7,7,1,106
main,validation,1500,correct,libero_spatial,3,3,27,22,27,7,7,1,143
main,validation,1500,correct,libero_spatial,3,3,28,20,28,7,7,0,220
main,validation,1500,correct,libero_spatial,3,3,29,23,29,7,7,1,100
main,validation,1500,correct,libero_spatial,3,3,30,9,30,7,7,1,164
main,validation,1500,correct,libero_spatial,3,3,31,0,31,7,7,0,220
main,validation,1500,correct,libero_spatial,3,3,32,4,32,7,7,1,122
main,validation,1500,correct,libero_spatial,3,3,33,47,33,7,7,0,220
main,validation,1500,correct,libero_spatial,3,3,34,31,34,7,7,1,95
main,validation,1500,correct,libero_spatial,3,3,35,27,35,7,7,1,137
main,validation,1500,correct,libero_spatial,3,3,36,17,36,7,7,1,110
main,validation,1500,correct,libero_spatial,3,3,37,41,37,7,7,1,110
main,validation,1500,correct,libero_spatial,3,3,38,25,38,7,7,1,94
main,validation,1500,correct,libero_spatial,3,3,39,35,39,7,7,1,101
main,validation,1500,correct,libero_spatial,3,3,40,46,40,7,7,0,220
main,validation,1500,correct,libero_spatial,3,3,41,40,41,7,7,0,220
main,validation,1500,correct,libero_spatial,3,3,42,42,42,7,7,1,104
main,validation,1500,correct,libero_spatial,3,3,43,48,43,7,7,1,94
main,validation,1500,correct,libero_spatial,3,3,44,26,44,7,7,1,102
main,validation,1500,correct,libero_spatial,3,3,45,11,45,7,7,1,99
main,validation,1500,correct,libero_spatial,3,3,46,18,46,7,7,0,220
main,validation,1500,correct,libero_spatial,3,3,47,13,47,7,7,0,220
main,validation,1500,correct,libero_spatial,3,3,48,12,48,7,7,1,115
main,validation,1500,correct,libero_spatial,3,3,49,37,49,7,7,1,107
main,train,1500,correct,libero_10,34,4,32,48,32,7,7,0,520
main,train,1500,correct,libero_10,34,4,33,49,33,7,7,1,343
main,train,1500,correct,libero_10,34,4,34,47,34,7,7,1,249
main,train,1500,correct,libero_10,34,4,35,46,35,7,7,1,509
main,train,1500,correct,libero_10,35,5,32,48,32,7,7,0,520
main,train,1500,correct,libero_10,35,5,33,46,33,7,7,0,520
main,train,1500,correct,libero_10,35,5,34,49,34,7,7,1,180
main,train,1500,correct,libero_10,35,5,35,47,35,7,7,1,157
main,train,1500,correct,libero_10,36,6,32,49,32,7,7,0,520
main,train,1500,correct,libero_10,36,6,33,48,33,7,7,0,520
main,train,1500,correct,libero_10,36,6,34,46,34,7,7,0,520
main,train,1500,correct,libero_10,36,6,35,47,35,7,7,1,308
main,train,1500,correct,libero_10,37,7,32,49,32,7,7,0,520
main,train,1500,correct,libero_10,37,7,33,47,33,7,7,1,307
main,train,1500,correct,libero_10,37,7,34,46,34,7,7,0,520
main,train,1500,correct,libero_10,37,7,35,48,35,7,7,0,520
main,train,1500,correct,libero_10,38,8,32,48,32,7,7,0,520
main,train,1500,correct,libero_10,38,8,33,49,33,7,7,0,520
main,train,1500,correct,libero_10,38,8,34,46,34,7,7,0,520
main,train,1500,correct,libero_10,38,8,35,47,35,7,7,0,520
main,train,1500,correct,libero_10,39,9,32,47,32,7,7,0,520
main,train,1500,correct,libero_10,39,9,33,48,33,7,7,1,394
main,train,1500,correct,libero_10,39,9,34,46,34,7,7,0,520
